update_time,value_time,status,value
2016-03-22 04:34:54.498,2016-03-22 04:34:45.838,nominal,27.7049999237
2016-03-22 04:35:04.498,2016-03-22 04:34:55.838,nominal,27.6849994659
2016-03-22 04:35:14.498,2016-03-22 04:35:05.839,nominal,28.0300006866
2016-03-22 04:35:24.500,2016-03-22 04:35:15.838,nominal,28.1350002289
2016-03-22 04:35:34.498,2016-03-22 04:35:25.838,nominal,28.1299991608
2016-03-22 04:35:44.498,2016-03-22 04:35:35.838,nominal,28.1200008392
2016-03-22 04:35:54.498,2016-03-22 04:35:45.838,nominal,27.0550003052
2016-03-22 04:36:04.498,2016-03-22 04:35:55.838,nominal,27.0300006866
2016-03-22 04:36:14.498,2016-03-22 04:36:05.838,nominal,27.0499992371
2016-03-22 04:36:24.498,2016-03-22 04:36:15.839,nominal,27.2849998474
2016-03-22 04:36:34.499,2016-03-22 04:36:25.838,nominal,27.2299995422
2016-03-22 04:36:44.498,2016-03-22 04:36:35.838,nominal,26.9050006866
2016-03-22 04:36:54.498,2016-03-22 04:36:45.838,nominal,26.8799991608
2016-03-22 04:37:04.498,2016-03-22 04:36:55.839,nominal,27.9449996948
2016-03-22 04:37:14.498,2016-03-22 04:37:05.838,nominal,28.0300006866
2016-03-22 04:37:24.498,2016-03-22 04:37:15.839,nominal,27.0499992371
2016-03-22 04:37:34.498,2016-03-22 04:37:25.839,nominal,27.0499992371
2016-03-22 04:37:44.498,2016-03-22 04:37:35.838,nominal,27.0400009155
2016-03-22 04:37:54.498,2016-03-22 04:37:45.838,nominal,27.6800003052
2016-03-22 04:38:04.498,2016-03-22 04:37:55.839,nominal,27.6749992371
2016-03-22 04:38:14.498,2016-03-22 04:38:05.838,nominal,27.6700000763
2016-03-22 04:38:24.498,2016-03-22 04:38:15.838,nominal,28.1100006104
2016-03-22 04:38:34.498,2016-03-22 04:38:25.838,nominal,28.1100006104
2016-03-22 04:38:44.498,2016-03-22 04:38:35.838,nominal,28.1049995422
2016-03-22 04:38:54.498,2016-03-22 04:38:45.838,nominal,28.1049995422
2016-03-22 04:39:04.498,2016-03-22 04:38:55.838,nominal,27.0650005341
2016-03-22 04:39:14.498,2016-03-22 04:39:05.839,nominal,27.0499992371
2016-03-22 04:39:24.498,2016-03-22 04:39:15.838,nominal,26.8899993896
2016-03-22 04:39:34.498,2016-03-22 04:39:25.838,nominal,27.4650001526
2016-03-22 04:39:44.498,2016-03-22 04:39:35.838,nominal,27.8899993896
2016-03-22 04:39:54.498,2016-03-22 04:39:45.838,nominal,28.1149997711
2016-03-22 04:40:04.498,2016-03-22 04:39:55.839,nominal,28.1399993896
2016-03-22 04:40:14.498,2016-03-22 04:40:05.838,nominal,27.0599994659
2016-03-22 04:40:24.498,2016-03-22 04:40:15.839,nominal,26.9349994659
2016-03-22 04:40:34.498,2016-03-22 04:40:25.839,nominal,26.9400005341
2016-03-22 04:40:44.498,2016-03-22 04:40:35.838,nominal,28.0849990845
2016-03-22 04:40:54.498,2016-03-22 04:40:45.838,nominal,28.0799999237
2016-03-22 04:41:04.498,2016-03-22 04:40:55.838,nominal,28.0900001526
2016-03-22 04:41:14.498,2016-03-22 04:41:05.838,nominal,28.0799999237
2016-03-22 04:41:24.498,2016-03-22 04:41:15.838,nominal,27.0900001526
2016-03-22 04:41:34.498,2016-03-22 04:41:25.839,nominal,27.0799999237
2016-03-22 04:41:44.498,2016-03-22 04:41:35.839,nominal,27.0900001526
2016-03-22 04:41:54.498,2016-03-22 04:41:45.839,nominal,28
2016-03-22 04:42:04.498,2016-03-22 04:41:55.839,nominal,28.0300006866
2016-03-22 04:42:14.498,2016-03-22 04:42:05.839,nominal,27.6900005341
2016-03-22 04:42:24.501,2016-03-22 04:42:15.838,nominal,27.9449996948
2016-03-22 04:42:34.498,2016-03-22 04:42:25.838,nominal,27.9650001526
2016-03-22 04:42:44.498,2016-03-22 04:42:35.838,nominal,27.9500007629
2016-03-22 04:42:54.498,2016-03-22 04:42:45.839,nominal,28.125
2016-03-22 04:43:04.498,2016-03-22 04:42:55.838,nominal,28.0599994659
2016-03-22 04:43:14.498,2016-03-22 04:43:05.838,nominal,27.8999996185
2016-03-22 04:43:24.498,2016-03-22 04:43:15.838,nominal,27.0699996948
2016-03-22 04:43:34.498,2016-03-22 04:43:25.839,nominal,27.0849990845
2016-03-22 04:43:44.498,2016-03-22 04:43:35.839,nominal,27.0799999237
2016-03-22 04:43:54.498,2016-03-22 04:43:45.839,nominal,26.9950008392
2016-03-22 04:44:04.498,2016-03-22 04:43:55.838,nominal,27.1900005341
2016-03-22 04:44:14.498,2016-03-22 04:44:05.838,nominal,27.2800006866
2016-03-22 04:44:24.498,2016-03-22 04:44:15.838,nominal,27.0499992371
2016-03-22 04:44:34.498,2016-03-22 04:44:25.838,nominal,27.0400009155
2016-03-22 04:44:44.498,2016-03-22 04:44:35.838,nominal,27.0400009155
2016-03-22 04:44:54.498,2016-03-22 04:44:45.838,nominal,27.0400009155
2016-03-22 04:45:04.498,2016-03-22 04:44:55.838,nominal,25.8600006104
2016-03-22 04:45:14.498,2016-03-22 04:45:05.838,nominal,25.8700008392
2016-03-22 04:45:24.498,2016-03-22 04:45:15.838,nominal,27.1800003052
2016-03-22 04:45:34.498,2016-03-22 04:45:25.839,nominal,28.1049995422
2016-03-22 04:45:44.498,2016-03-22 04:45:35.838,nominal,28.1299991608
2016-03-22 04:45:54.498,2016-03-22 04:45:45.838,nominal,28.0200004578
2016-03-22 04:46:04.498,2016-03-22 04:45:55.840,nominal,26.9200000763
2016-03-22 04:46:14.498,2016-03-22 04:46:05.838,nominal,27.5450000763
2016-03-22 04:46:24.498,2016-03-22 04:46:15.838,nominal,27.1049995422
2016-03-22 04:46:34.498,2016-03-22 04:46:25.839,nominal,27.7199993134
2016-03-22 04:46:44.498,2016-03-22 04:46:35.838,nominal,27.7199993134
2016-03-22 04:46:54.498,2016-03-22 04:46:45.838,nominal,27.7150001526
2016-03-22 04:47:04.498,2016-03-22 04:46:55.838,nominal,27.7049999237
2016-03-22 04:47:14.498,2016-03-22 04:47:05.838,nominal,28.1200008392
2016-03-22 04:47:24.498,2016-03-22 04:47:15.838,nominal,28.1450004578
2016-03-22 04:47:34.499,2016-03-22 04:47:25.838,nominal,28.1599998474
2016-03-22 04:47:44.498,2016-03-22 04:47:35.846,nominal,27.0699996948
2016-03-22 04:47:54.498,2016-03-22 04:47:45.838,nominal,27.0550003052
2016-03-22 04:48:04.498,2016-03-22 04:47:55.838,nominal,27.0599994659
2016-03-22 04:48:14.498,2016-03-22 04:48:05.839,nominal,27.2150001526
2016-03-22 04:48:24.498,2016-03-22 04:48:15.838,nominal,27.4099998474
2016-03-22 04:48:34.498,2016-03-22 04:48:25.838,nominal,27.3549995422
2016-03-22 04:48:44.498,2016-03-22 04:48:35.838,nominal,25.9650001526
2016-03-22 04:48:54.498,2016-03-22 04:48:45.838,nominal,25.7250003815
2016-03-22 04:49:04.498,2016-03-22 04:48:55.838,nominal,25.7199993134
2016-03-22 04:49:14.499,2016-03-22 04:49:05.839,nominal,27.2049999237
2016-03-22 04:49:24.498,2016-03-22 04:49:15.838,nominal,27.2000007629
2016-03-22 04:49:34.498,2016-03-22 04:49:25.838,nominal,27.7450008392
2016-03-22 04:49:44.498,2016-03-22 04:49:35.838,nominal,28.1800003052
2016-03-22 04:49:54.498,2016-03-22 04:49:45.838,nominal,28.1800003052
2016-03-22 04:50:04.498,2016-03-22 04:49:55.838,nominal,28.1900005341
2016-03-22 04:50:14.498,2016-03-22 04:50:05.838,nominal,27.1599998474
2016-03-22 04:50:24.498,2016-03-22 04:50:15.838,nominal,27.1550006866
2016-03-22 04:50:34.498,2016-03-22 04:50:25.839,nominal,27.1450004578
2016-03-22 04:50:44.498,2016-03-22 04:50:35.838,nominal,27.2800006866
2016-03-22 04:50:54.498,2016-03-22 04:50:45.840,nominal,27.2250003815
2016-03-22 04:51:04.498,2016-03-22 04:50:55.838,nominal,27.2199993134
2016-03-22 04:51:14.498,2016-03-22 04:51:05.839,nominal,27.0849990845
2016-03-22 04:51:24.498,2016-03-22 04:51:15.840,nominal,28.1900005341
2016-03-22 04:51:34.498,2016-03-22 04:51:25.838,nominal,25.7649993896
2016-03-22 04:51:44.502,2016-03-22 04:51:35.838,nominal,25.7900009155
2016-03-22 04:51:54.498,2016-03-22 04:51:45.840,nominal,27.0400009155
2016-03-22 04:52:04.498,2016-03-22 04:51:55.838,nominal,26.9799995422
2016-03-22 04:52:14.498,2016-03-22 04:52:05.838,nominal,26.9950008392
2016-03-22 04:52:24.498,2016-03-22 04:52:15.838,nominal,26.9950008392
2016-03-22 04:52:34.498,2016-03-22 04:52:25.840,nominal,28.1900005341
2016-03-22 04:52:44.498,2016-03-22 04:52:35.838,nominal,28.1900005341
2016-03-22 04:52:54.498,2016-03-22 04:52:45.838,nominal,27.1450004578
2016-03-22 04:53:04.498,2016-03-22 04:52:55.838,nominal,27.1299991608
2016-03-22 04:53:14.498,2016-03-22 04:53:05.839,nominal,27.125
2016-03-22 04:53:24.500,2016-03-22 04:53:15.838,nominal,27.125
2016-03-22 04:53:34.498,2016-03-22 04:53:25.838,nominal,25.9850006104
2016-03-22 04:53:44.498,2016-03-22 04:53:35.840,nominal,26.5499992371
2016-03-22 04:53:54.498,2016-03-22 04:53:45.838,nominal,26.8600006104
2016-03-22 04:54:04.498,2016-03-22 04:53:55.838,nominal,28.1949996948
2016-03-22 04:54:14.498,2016-03-22 04:54:05.838,nominal,28.2099990845
2016-03-22 04:54:24.498,2016-03-22 04:54:15.838,nominal,28.1949996948
2016-03-22 04:54:34.498,2016-03-22 04:54:25.838,nominal,26.9899997711
2016-03-22 04:54:44.498,2016-03-22 04:54:35.839,nominal,26.9850006104
2016-03-22 04:54:54.498,2016-03-22 04:54:45.838,nominal,26.9799995422
2016-03-22 04:55:04.498,2016-03-22 04:54:55.838,nominal,27.2600002289
2016-03-22 04:55:14.498,2016-03-22 04:55:05.838,nominal,27.3449993134
2016-03-22 04:55:24.498,2016-03-22 04:55:15.838,nominal,27.2950000763
2016-03-22 04:55:34.498,2016-03-22 04:55:25.838,nominal,27.1399993896
2016-03-22 04:55:44.498,2016-03-22 04:55:35.838,nominal,27.1450004578
2016-03-22 04:55:54.498,2016-03-22 04:55:45.838,nominal,27.1399993896
2016-03-22 04:56:04.498,2016-03-22 04:55:55.838,nominal,27.7800006866
2016-03-22 04:56:14.498,2016-03-22 04:56:05.838,nominal,27.7700004578
2016-03-22 04:56:24.498,2016-03-22 04:56:15.839,nominal,27.7600002289
2016-03-22 04:56:34.498,2016-03-22 04:56:25.838,nominal,27.1200008392
2016-03-22 04:56:44.498,2016-03-22 04:56:35.838,nominal,25.9400005341
2016-03-22 04:56:54.498,2016-03-22 04:56:45.838,nominal,28.1849994659
2016-03-22 04:57:04.498,2016-03-22 04:56:55.838,nominal,25.9400005341
2016-03-22 04:57:14.498,2016-03-22 04:57:05.838,nominal,28.1650009155
2016-03-22 04:57:24.499,2016-03-22 04:57:15.838,nominal,28.1499996185
2016-03-22 04:57:34.498,2016-03-22 04:57:25.838,nominal,28.1550006866
2016-03-22 04:57:44.498,2016-03-22 04:57:35.838,nominal,28.1499996185
2016-03-22 04:57:54.498,2016-03-22 04:57:45.838,nominal,26.9599990845
2016-03-22 04:58:04.498,2016-03-22 04:57:55.838,nominal,26.9699993134
2016-03-22 04:58:14.498,2016-03-22 04:58:05.838,nominal,26.9699993134
2016-03-22 04:58:24.498,2016-03-22 04:58:15.839,nominal,26.9599990845
2016-03-22 04:58:34.498,2016-03-22 04:58:25.839,nominal,28.0300006866
2016-03-22 04:58:44.498,2016-03-22 04:58:35.840,nominal,27.7250003815
2016-03-22 04:58:54.498,2016-03-22 04:58:45.838,nominal,27.7999992371
2016-03-22 04:59:04.498,2016-03-22 04:58:55.838,nominal,27.8349990845
2016-03-22 04:59:14.498,2016-03-22 04:59:05.838,nominal,27.8600006104
2016-03-22 04:59:24.498,2016-03-22 04:59:15.838,nominal,28.0849990845
2016-03-22 04:59:34.498,2016-03-22 04:59:25.838,nominal,28.2800006866
2016-03-22 04:59:44.498,2016-03-22 04:59:35.839,nominal,28.2950000763
2016-03-22 04:59:54.498,2016-03-22 04:59:45.839,nominal,27.2099990845
2016-03-22 05:00:04.498,2016-03-22 04:59:55.838,nominal,27.2049999237
2016-03-22 05:00:14.498,2016-03-22 05:00:05.838,nominal,27.1450004578
2016-03-22 05:00:24.498,2016-03-22 05:00:15.838,nominal,27.0300006866
2016-03-22 05:00:34.498,2016-03-22 05:00:25.839,nominal,28.1599998474
2016-03-22 05:00:44.498,2016-03-22 05:00:35.838,nominal,28.2450008392
2016-03-22 05:00:54.498,2016-03-22 05:00:45.838,nominal,28.2299995422
2016-03-22 05:01:04.498,2016-03-22 05:00:55.838,nominal,27.1350002289
2016-03-22 05:01:14.498,2016-03-22 05:01:05.838,nominal,27.0100002289
2016-03-22 05:01:24.499,2016-03-22 05:01:15.838,nominal,27.4200000763
2016-03-22 05:01:34.498,2016-03-22 05:01:25.838,nominal,27.125
2016-03-22 05:01:44.498,2016-03-22 05:01:35.838,nominal,25.9799995422
2016-03-22 05:01:54.498,2016-03-22 05:01:45.838,nominal,26.6700000763
2016-03-22 05:02:04.498,2016-03-22 05:01:55.838,nominal,27.2199993134
2016-03-22 05:02:14.498,2016-03-22 05:02:05.838,nominal,27.2049999237
2016-03-22 05:02:24.498,2016-03-22 05:02:15.838,nominal,28.1049995422
2016-03-22 05:02:34.498,2016-03-22 05:02:25.838,nominal,27
2016-03-22 05:02:44.498,2016-03-22 05:02:35.838,nominal,27
2016-03-22 05:02:54.498,2016-03-22 05:02:45.838,nominal,27.6499996185
2016-03-22 05:03:04.498,2016-03-22 05:02:55.838,nominal,27.6350002289
2016-03-22 05:03:14.498,2016-03-22 05:03:05.838,nominal,27.6350002289
2016-03-22 05:03:24.498,2016-03-22 05:03:15.840,nominal,28.0450000763
2016-03-22 05:03:34.498,2016-03-22 05:03:25.838,nominal,27.8799991608
2016-03-22 05:03:44.500,2016-03-22 05:03:35.838,nominal,27.8899993896
2016-03-22 05:03:54.498,2016-03-22 05:03:45.838,nominal,26.9950008392
2016-03-22 05:04:04.498,2016-03-22 05:03:55.838,nominal,26.9899997711
2016-03-22 05:04:14.498,2016-03-22 05:04:05.839,nominal,25.7749996185
2016-03-22 05:04:24.498,2016-03-22 05:04:15.838,nominal,25.8999996185
2016-03-22 05:04:34.499,2016-03-22 05:04:25.838,nominal,27.0949993134
2016-03-22 05:04:44.498,2016-03-22 05:04:35.839,nominal,26.7049999237
2016-03-22 05:04:54.498,2016-03-22 05:04:45.838,nominal,25.9850006104
2016-03-22 05:05:04.498,2016-03-22 05:04:55.838,nominal,25.6650009155
2016-03-22 05:05:14.498,2016-03-22 05:05:05.839,nominal,27.0100002289
2016-03-22 05:05:24.501,2016-03-22 05:05:15.838,nominal,27.0149993896
2016-03-22 05:05:34.498,2016-03-22 05:05:25.839,nominal,27.5900001526
2016-03-22 05:05:44.498,2016-03-22 05:05:35.839,nominal,27.9400005341
2016-03-22 05:05:54.498,2016-03-22 05:05:45.838,nominal,27.8950004578
2016-03-22 05:06:04.498,2016-03-22 05:05:55.838,nominal,27.8649997711
2016-03-22 05:06:14.498,2016-03-22 05:06:05.838,nominal,27.8400001526
2016-03-22 05:06:24.498,2016-03-22 05:06:15.838,nominal,26.9850006104
2016-03-22 05:06:34.498,2016-03-22 05:06:25.839,nominal,26.9899997711
2016-03-22 05:06:44.498,2016-03-22 05:06:35.839,nominal,26.8799991608
2016-03-22 05:06:54.498,2016-03-22 05:06:45.838,nominal,26.8549995422
2016-03-22 05:07:04.498,2016-03-22 05:06:55.838,nominal,27.0699996948
2016-03-22 05:07:14.498,2016-03-22 05:07:05.839,nominal,27.2800006866
2016-03-22 05:07:24.498,2016-03-22 05:07:15.838,nominal,25.9699993134
2016-03-22 05:07:34.498,2016-03-22 05:07:25.838,nominal,26.4200000763
2016-03-22 05:07:44.498,2016-03-22 05:07:35.839,nominal,26.9850006104
2016-03-22 05:07:54.498,2016-03-22 05:07:45.838,nominal,27.0249996185
2016-03-22 05:08:04.498,2016-03-22 05:07:55.838,nominal,27.7000007629
2016-03-22 05:08:14.498,2016-03-22 05:08:05.838,nominal,27.7150001526
2016-03-22 05:08:24.498,2016-03-22 05:08:15.838,nominal,27.6550006866
2016-03-22 05:08:34.498,2016-03-22 05:08:25.838,nominal,28.1499996185
2016-03-22 05:08:44.498,2016-03-22 05:08:35.839,nominal,28.1200008392
2016-03-22 05:08:54.498,2016-03-22 05:08:45.838,nominal,28.1000003815
2016-03-22 05:09:04.498,2016-03-22 05:08:55.838,nominal,26.8899993896
2016-03-22 05:09:14.498,2016-03-22 05:09:05.838,nominal,27.1299991608
2016-03-22 05:09:24.498,2016-03-22 05:09:15.838,nominal,27.6299991608
2016-03-22 05:09:34.498,2016-03-22 05:09:25.838,nominal,27.6650009155
2016-03-22 05:09:44.498,2016-03-22 05:09:35.839,nominal,28.0849990845
2016-03-22 05:09:54.498,2016-03-22 05:09:45.838,nominal,27.9150009155
2016-03-22 05:10:04.498,2016-03-22 05:09:55.838,nominal,25.7849998474
2016-03-22 05:10:14.498,2016-03-22 05:10:05.838,nominal,27.7099990845
2016-03-22 05:10:24.498,2016-03-22 05:10:15.839,nominal,27.8099994659
2016-03-22 05:10:34.498,2016-03-22 05:10:25.838,nominal,27.8150005341
2016-03-22 05:10:44.498,2016-03-22 05:10:35.838,nominal,28.2150001526
2016-03-22 05:10:54.498,2016-03-22 05:10:45.838,nominal,28.1749992371
2016-03-22 05:11:04.498,2016-03-22 05:10:55.838,nominal,27.1650009155
2016-03-22 05:11:14.498,2016-03-22 05:11:05.841,nominal,27.0200004578
2016-03-22 05:11:24.498,2016-03-22 05:11:15.838,nominal,27.6499996185
2016-03-22 05:11:34.498,2016-03-22 05:11:25.838,nominal,26.2199993134
2016-03-22 05:11:44.498,2016-03-22 05:11:35.838,nominal,27.1000003815
2016-03-22 05:11:54.498,2016-03-22 05:11:45.838,nominal,27.7999992371
2016-03-22 05:12:04.498,2016-03-22 05:11:55.838,nominal,25.7800006866
2016-03-22 05:12:14.498,2016-03-22 05:12:05.838,nominal,26.9750003815
2016-03-22 05:12:24.498,2016-03-22 05:12:15.838,nominal,27.6149997711
2016-03-22 05:12:34.498,2016-03-22 05:12:25.838,nominal,26.1599998474
2016-03-22 05:12:44.498,2016-03-22 05:12:35.839,nominal,26.7000007629
2016-03-22 05:12:54.498,2016-03-22 05:12:45.838,nominal,27.0699996948
2016-03-22 05:13:04.498,2016-03-22 05:12:55.838,nominal,27.0499992371
2016-03-22 05:13:14.498,2016-03-22 05:13:05.839,nominal,27.0149993896
2016-03-22 05:13:24.498,2016-03-22 05:13:15.838,nominal,26.8099994659
2016-03-22 05:13:34.498,2016-03-22 05:13:25.838,nominal,25.7600002289
2016-03-22 05:13:44.498,2016-03-22 05:13:35.838,nominal,28.0149993896
2016-03-22 05:13:54.498,2016-03-22 05:13:45.838,nominal,27.8050003052
2016-03-22 05:14:04.498,2016-03-22 05:13:55.838,nominal,26.3899993896
2016-03-22 05:14:14.498,2016-03-22 05:14:05.838,nominal,26.8449993134
2016-03-22 05:14:24.498,2016-03-22 05:14:15.838,nominal,26.9850006104
2016-03-22 05:14:34.498,2016-03-22 05:14:25.838,nominal,27.4150009155
2016-03-22 05:14:44.498,2016-03-22 05:14:35.838,nominal,27.7700004578
2016-03-22 05:14:54.498,2016-03-22 05:14:45.838,nominal,27.9400005341
2016-03-22 05:15:04.498,2016-03-22 05:14:55.839,nominal,27.9200000763
2016-03-22 05:15:14.498,2016-03-22 05:15:05.838,nominal,26.7299995422
2016-03-22 05:15:24.498,2016-03-22 05:15:15.838,nominal,27.4850006104
2016-03-22 05:15:34.498,2016-03-22 05:15:25.838,nominal,27.5
2016-03-22 05:15:44.498,2016-03-22 05:15:35.839,nominal,27.0200004578
2016-03-22 05:15:54.498,2016-03-22 05:15:45.839,nominal,26.5200004578
2016-03-22 05:16:04.498,2016-03-22 05:15:55.838,nominal,27.8850002289
2016-03-22 05:16:14.498,2016-03-22 05:16:05.839,nominal,27.8150005341
2016-03-22 05:16:24.498,2016-03-22 05:16:15.841,nominal,27.8850002289
2016-03-22 05:16:34.498,2016-03-22 05:16:25.838,nominal,26.1900005341
2016-03-22 05:16:44.498,2016-03-22 05:16:35.838,nominal,26.7950000763
2016-03-22 05:16:54.498,2016-03-22 05:16:45.838,nominal,26.8099994659
2016-03-22 05:17:04.498,2016-03-22 05:16:55.838,nominal,27.9500007629
2016-03-22 05:17:14.498,2016-03-22 05:17:05.838,nominal,27.8400001526
2016-03-22 05:17:24.498,2016-03-22 05:17:15.838,nominal,27.9850006104
2016-03-22 05:17:34.498,2016-03-22 05:17:25.838,nominal,26.9650001526
2016-03-22 05:17:44.498,2016-03-22 05:17:35.838,nominal,26.9850006104
2016-03-22 05:17:54.498,2016-03-22 05:17:45.838,nominal,26.8549995422
2016-03-22 05:18:04.498,2016-03-22 05:17:55.838,nominal,27.9899997711
2016-03-22 05:18:14.498,2016-03-22 05:18:05.838,nominal,27.8549995422
2016-03-22 05:18:24.498,2016-03-22 05:18:15.838,nominal,27.8899993896
2016-03-22 05:18:34.498,2016-03-22 05:18:25.839,nominal,28.0200004578
2016-03-22 05:18:44.498,2016-03-22 05:18:35.839,nominal,26.8349990845
2016-03-22 05:18:54.498,2016-03-22 05:18:45.838,nominal,27.5799999237
2016-03-22 05:19:04.503,2016-03-22 05:18:55.839,nominal,27.8899993896
2016-03-22 05:19:14.498,2016-03-22 05:19:05.838,nominal,28.0349998474
2016-03-22 05:19:24.498,2016-03-22 05:19:15.838,nominal,27.9899997711
2016-03-22 05:19:34.498,2016-03-22 05:19:25.838,nominal,27.5849990845
2016-03-22 05:19:44.498,2016-03-22 05:19:35.838,nominal,27.5900001526
2016-03-22 05:19:54.498,2016-03-22 05:19:45.839,nominal,25.9050006866
2016-03-22 05:20:04.498,2016-03-22 05:19:55.838,nominal,27.1299991608
2016-03-22 05:20:14.498,2016-03-22 05:20:05.838,nominal,26.3999996185
2016-03-22 05:20:24.499,2016-03-22 05:20:15.840,nominal,26.9850006104
2016-03-22 05:20:34.498,2016-03-22 05:20:25.838,nominal,26.9950008392
2016-03-22 05:20:44.498,2016-03-22 05:20:35.839,nominal,27.1299991608
2016-03-22 05:20:54.498,2016-03-22 05:20:45.838,nominal,27.7350006104
2016-03-22 05:21:04.498,2016-03-22 05:20:55.838,nominal,27.9349994659
2016-03-22 05:21:14.498,2016-03-22 05:21:05.838,nominal,26.9850006104
2016-03-22 05:21:24.499,2016-03-22 05:21:15.838,nominal,26.9799995422
2016-03-22 05:21:34.498,2016-03-22 05:21:25.838,nominal,26.9799995422
2016-03-22 05:21:44.498,2016-03-22 05:21:35.838,nominal,27.7849998474
2016-03-22 05:21:54.498,2016-03-22 05:21:45.838,nominal,27.9799995422
2016-03-22 05:22:04.498,2016-03-22 05:21:55.838,nominal,28.0300006866
2016-03-22 05:22:14.498,2016-03-22 05:22:05.838,nominal,26.9050006866
2016-03-22 05:22:24.498,2016-03-22 05:22:15.838,nominal,26.8199996948
2016-03-22 05:22:34.498,2016-03-22 05:22:25.838,nominal,27.3700008392
2016-03-22 05:22:44.498,2016-03-22 05:22:35.838,nominal,26.6700000763
2016-03-22 05:22:54.499,2016-03-22 05:22:45.838,nominal,27.9650001526
2016-03-22 05:23:04.498,2016-03-22 05:22:55.842,nominal,27.9599990845
2016-03-22 05:23:14.498,2016-03-22 05:23:05.838,nominal,26.75
2016-03-22 05:23:24.498,2016-03-22 05:23:15.838,nominal,26.9150009155
2016-03-22 05:23:34.498,2016-03-22 05:23:25.839,nominal,27.5349998474
2016-03-22 05:23:44.498,2016-03-22 05:23:35.839,nominal,27.5
2016-03-22 05:23:54.498,2016-03-22 05:23:45.838,nominal,25.7199993134
2016-03-22 05:24:04.498,2016-03-22 05:23:55.838,nominal,27.7150001526
2016-03-22 05:24:14.499,2016-03-22 05:24:05.838,nominal,27.8999996185
2016-03-22 05:24:24.498,2016-03-22 05:24:15.839,nominal,27.8899993896
2016-03-22 05:24:34.498,2016-03-22 05:24:25.838,nominal,26.7250003815
2016-03-22 05:24:44.498,2016-03-22 05:24:35.838,nominal,26.7549991608
2016-03-22 05:24:54.498,2016-03-22 05:24:45.838,nominal,27.8700008392
2016-03-22 05:25:04.498,2016-03-22 05:24:55.838,nominal,27.8250007629
2016-03-22 05:25:14.498,2016-03-22 05:25:05.839,nominal,27.9400005341
2016-03-22 05:25:24.498,2016-03-22 05:25:15.839,nominal,26.875
2016-03-22 05:25:34.498,2016-03-22 05:25:25.838,nominal,26.8850002289
2016-03-22 05:25:44.498,2016-03-22 05:25:35.838,nominal,26.8700008392
2016-03-22 05:25:54.498,2016-03-22 05:25:45.838,nominal,26.7849998474
2016-03-22 05:26:04.504,2016-03-22 05:25:55.838,nominal,27.7049999237
2016-03-22 05:26:14.498,2016-03-22 05:26:05.841,nominal,27.8950004578
2016-03-22 05:26:24.498,2016-03-22 05:26:15.838,nominal,27.9549999237
2016-03-22 05:26:34.499,2016-03-22 05:26:25.838,nominal,26.8150005341
2016-03-22 05:26:44.498,2016-03-22 05:26:35.838,nominal,26.7549991608
2016-03-22 05:26:54.498,2016-03-22 05:26:45.838,nominal,27.8400001526
2016-03-22 05:27:04.498,2016-03-22 05:26:55.838,nominal,27.9349994659
2016-03-22 05:27:14.498,2016-03-22 05:27:05.838,nominal,27.8150005341
2016-03-22 05:27:24.498,2016-03-22 05:27:15.838,nominal,27.8899993896
2016-03-22 05:27:34.498,2016-03-22 05:27:25.838,nominal,27.1000003815
2016-03-22 05:27:44.504,2016-03-22 05:27:35.838,nominal,27.4500007629
2016-03-22 05:27:54.498,2016-03-22 05:27:45.838,nominal,25.6949996948
2016-03-22 05:28:04.498,2016-03-22 05:27:55.838,nominal,27.8500003815
2016-03-22 05:28:14.498,2016-03-22 05:28:05.838,nominal,25.4950008392
2016-03-22 05:28:24.498,2016-03-22 05:28:15.838,nominal,26.8199996948
2016-03-22 05:28:34.498,2016-03-22 05:28:25.838,nominal,27.4349994659
2016-03-22 05:28:44.498,2016-03-22 05:28:35.838,nominal,25.7900009155
2016-03-22 05:28:54.498,2016-03-22 05:28:45.838,nominal,27.3899993896
2016-03-22 05:29:04.498,2016-03-22 05:28:55.839,nominal,27.7950000763
2016-03-22 05:29:14.498,2016-03-22 05:29:05.838,nominal,26.8400001526
2016-03-22 05:29:24.498,2016-03-22 05:29:15.840,nominal,26.8250007629
2016-03-22 05:29:34.498,2016-03-22 05:29:25.838,nominal,26.8549995422
2016-03-22 05:29:44.498,2016-03-22 05:29:35.838,nominal,26.7399997711
2016-03-22 05:29:54.498,2016-03-22 05:29:45.838,nominal,27.9099998474
2016-03-22 05:30:04.498,2016-03-22 05:29:55.838,nominal,27.9549999237
2016-03-22 05:30:14.498,2016-03-22 05:30:05.838,nominal,26.9200000763
2016-03-22 05:30:24.499,2016-03-22 05:30:15.838,nominal,27.1100006104
2016-03-22 05:30:34.498,2016-03-22 05:30:25.838,nominal,27.5849990845
2016-03-22 05:30:44.498,2016-03-22 05:30:35.838,nominal,26.5450000763
2016-03-22 05:30:54.498,2016-03-22 05:30:45.847,nominal,26.9650001526
2016-03-22 05:31:04.498,2016-03-22 05:30:55.839,nominal,26.9599990845
2016-03-22 05:31:14.498,2016-03-22 05:31:05.838,nominal,26.9650001526
2016-03-22 05:31:24.498,2016-03-22 05:31:15.838,nominal,27.0849990845
2016-03-22 05:31:34.498,2016-03-22 05:31:25.839,nominal,27.2999992371
2016-03-22 05:31:44.498,2016-03-22 05:31:35.838,nominal,27.9150009155
